256,e.l.f. Studio Blush Palette Dark,e.l.f.,"This beautiful blush palette holds 4 gorgeous shades to mix and match  throughout the year for a custom blended color. Great for contouring,  shading, sculpting, and highlighting, these silky smooth blushes create a  beautiful pigmented glow. With a mixture of complimentary matte and  shimmer finishes, you can achieve a professional look every time.",blush,3,9.99,powder," Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve). MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491,  CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red  6 Lake (CI 15850), Red 28 Lake (CI 45410). ","https://d3t32hsnjxo7q6.cloudfront.net/i/73da123512d4ca1f2aebf5149e065d86_ra,w158,h184_pa,w158,h184.jpg"
257,"Revlon Powder Blush ",revlon,"Revlon Powder Blush is an ultra-soft, silky powder blush adds a natural flush of color to your  cheeks and looks freshly applied all day. Enhance your complexion  instantly.Features:Provides a natural flush of colour with a soft satin finishEnhances cheekbones instantlyEasy to blend, buildable colourAvailable in 9 amazing shades ",blush,5,13.49,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/dd6ee943412a416ecfe9e4a1b2bed107_ra,w158,h184_pa,w158,h184.jpg"
258,"Maybelline Face Studio Master Hi-Light Light Booster Blush ",maybelline,"Maybelline Face Studio Master Hi-Light Light Boosting blush formula has an expert  balance of shade + shimmer illuminator for natural glow. Skin goes  soft-lit with zero glitz.  		For Best Results: Brush over all shades in palette and gently sweep over  cheekbones, brow bones, and temples, or anywhere light naturally touches  the face.  		 	                      ",blush,5,14.99,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/e8c59b78ebeaec5c4b6aeba49a9ff0f6_ra,w158,h184_pa,w158,h184.png"
259,"Physicians Formula Nude Wear Glowing Nude Blush ",physicians formula,"This natural, luxurious blush is so lightweight you'll never even feel  it. Sheer coverage with a hint of luminosity delivers a lit-from-within  blushing glow.Airy formula boosts skins natural luminosity, and allows skin’s natural radiance and color to shine through. A  perfect blend of blush and complexion boosting tones brighten and  enhance skin tone while adding a touch of naturally radiant color.Hypoallergenic. Fragrance-Free. Gluten Free. Paraben-Free. Non-Comedogenic. Dermatologist approved. ",blush,4,15.99,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/f315b0da1a165666f67a8755c6f105ec_ra,w158,h184_pa,w158,h184.jpeg"
260,CoverGirl Cheekers Blush,covergirl,"Blush's basic rules—it has to be easy, and it has to look natural.  That's Cheekers. Each portable mini-compact gives you a sheer blush that  goes on to stay true, stay for hours. It's the way to glow!Features: Stays for hoursEasy and naturalDermatologically-tested",blush,5,6.99,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/1d1668b02148a8823eb19c1ce4157a4e_ra,w158,h184_pa,w158,h184.jpeg"
261,Almay Smart Shade Powder Blush,almay,"Brighten up your complexion with smart shade™ powder blush. This lightweight,  smooth formula glides on easily and evenly for a look of natural  radiance. Three shades of bricked color swirl together to create the  perfect blush shade for your skin.Application Tips: Swirl the brush across the top of the palette.  Sweep across the apples  of your cheeks.  For an all-over glow, apply subtle strokes across the  contours of your face.             ",blush,4,14.49,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/f939707421649b0ceab58c0534ec44de_ra,w158,h184_pa,w158,h184.jpeg"
262,L'Oreal Paris True Match,l'oreal,"True Match Blush flawlessly complements your skin's texture and tone and coordinates perfectly with True Match Makeup, Powder, and Concealer.Opti-Match technology creates uniquely true-to-life shades that flawlessly complement your skintone and undertone to perfection, leaving you with the most natural flush of colour imaginable.A unique Opti-BlendTM formula provides a skin-true texture that blends smoothly, never looks chalky or cakey.  Stays fresh and natural looking hour after hour.Oil-free, vitamin-rich, and non-comedogenic.",blush,"4,8",16.49,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/e4e4827631b874f898d41a90ab3de5a6_ra,w158,h184_pa,w158,h184.jpeg"
263,Physicians Formula Happy Booster Glow & Mood Boosting Blush,physicians formula,"Physicians Formula Happy Booster™ Glow & Mood Boosting Blush ultra-soft and blendable blushing powder features a fresh and vibrant mix of blushing tones infused with a pop of colour to create a healthy glow. Multi-reflective pearls provide a soft iridescence to highlight contour and add radiance to cheeks. Infused with our Happy Boost Blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicking the effect of Endorphins and helping protect the skin from environmental stress. The sweet scent of Violet provides a feeling of joy each time you apply!Directions for Use: Using a soft powder brush, sweep over entire palette to evenly blend colors. Tap excess powder from brush before applying. Brush over cheeks to define and contour or apply right below cheekbones for a more defined dramatic look.",blush,"4,7",15.99,powder," Talc. Zea Mays (Corn) Starch. Dimethicone. Octyldodecyl Stearoyl Stearate. Zinc Stearate. Pentaerythrityl Tetraisostearate. Astrocaryum Murumuru Seed Butter. Helianthus Annuus (Sunflower) Seed Oil. Lecithin. Phytosteryl Canolate. Plukenetia Volubilis Seed Oil. Rhodiola Rosea Root Extract. Rosmarinus Officinalis (Rosemary) Leaf Extract. Theobroma Grandiflorum Seed Butter. Schinus Terebinthifolius Seed Extract. Palm Alcohol. Phenoxyethanol. Potassium Sorbate. Fragrance. May Contain: Carmine. Iron Oxides. Manganese Violet. Mica. Red 6. Red 7 Lake. Red 28 Lake. Red 30 Lake. Titanium Dioxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Non-comedogenic. Paraben-free. Dermatologist approved.​","https://d3t32hsnjxo7q6.cloudfront.net/i/cd18303ddee33a8e03e0ad53f51e38f1_ra,w158,h184_pa,w158,h184.jpeg"
264,Pure Anada Loose Mineral Luminous Blush,pure anada,"Impart a healthy glow, with a Pure Anada luminous mineral blush!Learn how to make your own custom lip balm using your favourite shade with our easy DIY Lip Balm recipe on our blog, The Well!Shade Range: ",blush,4,12.0,powder," Mica,  Iron Oxides, Ultramarines, May contain: Titanium Dioxide","https://d3t32hsnjxo7q6.cloudfront.net/i/187a238fb2afe03f3f7d0133305d845a_ra,w158,h184_pa,w158,h184.jpg"
265,Physicians Formula Mineral Wear Airbrushing Blush,physicians formula,"Physicians Formula Mineral Wear Airbrushing Blush is an ultra-fine mineral blush delivers a radiant pop of color with a flawless airbrushed finish.Directions: Buff on blush over cheekbones to define and contour or apply right below  cheekbones for amore defined and dramatic look. For the most even  application, be sure to tap excess powder from brush before applying.",blush,"4,8",15.49,powder," Mica, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Tricaprylin,  Magnesium Silicate, Camellia Oleifera Leaf Extract, Chamomilla Recutita  (Matricaria) Flower Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng  Root Extract, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl  Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Chlorphenesin, Potassium  Sorbate, Sodium Dehydroacetate, May Contain: Iron Oxides, Titanium  Dioxide, Zinc OxideHypoallergenic. Fragrance-Free. Paraben-Free. Gluten Free.  Dermatologist approved. Non-Comedogenic.","https://d3t32hsnjxo7q6.cloudfront.net/i/e096eb4264561b76a90a9a2bfb6cfca2_ra,w158,h184_pa,w158,h184.jpeg"
266,CoverGirl Instant Cheekbones Contouring Blush,covergirl,"Want great bone structure? Instant Cheekbones Contouring Blush lets you  create them instantly and easily. Each compact contains three expertly  coordinated shades that add natural-looking contour, so you can look  like you were born with great cheekbones, anytime!Features:​3 Complementary skin-flushed shades contour your cheekbonesLightweightDermatologically testedBlendable",blush,"3,3",7.99,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/5361038d5de79bedaca6c64b48271161_ra,w158,h184_pa,w158,h184.jpeg"
267,Physicians Formula Happy Booster Glow & Mood Boosting Powder,physicians formula,"Physicians Formula Happy Booster™ Glow & Mood Boosting Powder is an ultra-smooth, perfecting powder in a complementary palette of colour. It blends together to even out skin tone with a flawless radiance. Vibrant pink heart gives cheeks a healthy pop of colour. Infused with our Happy Boost Blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicking the effect of Endorphins and helping protect the skin from environmental stress. The sweet scent of Violet provides a feeling of joy each time you apply.Directions for Use: May be worn alone or over makeup. Blend all shades together and brush on powder evenly over face and neck to even out skin tone with a happy glow. For an extra pop of color, sweep brush over the pink heart and apply on cheeks. For best results on dry to very dry skin, apply moisturizer prior to using powder.",blush,"4,8",19.99,powder," Talc. Zea Mays (Corn) Starch. Dimethicone. Octyldodecyl Stearoyl Stearate. Pentaerythrityl Tetraisostearate. Astrocaryum Murumuru Seed Butter. Helianthus Annuus (Sunflower) Seed Oil. Lecithin. Phytosteryl Canolate. Plukenetia Volubilis Seed Oil. Rhodiola Rosea Root Extract. Rosmarinus Officinalis (Rosemary) Leaf Extract. Theobroma Grandiflorum Seed Butter. Schinus Terebinthifolius Seed Extract. Palm Alcohol. Phenoxyethanol. Potassium Sorbate. Fragrance. May Contain: Carmine. Iron Oxides. Manganese Violet. Mica. Red 6. Red 7 Lake. Red 28 Lake. Red 30 Lake. Titanium Dioxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Paraben free. Dermatologist approved. Non-Comedogenic.","https://d3t32hsnjxo7q6.cloudfront.net/i/f79082caeb5359d5927f1a4a0aecf3b8_ra,w158,h184_pa,w158,h184.jpeg"
268,e.l.f. Studio Blush Palette Light,e.l.f.,"This beautiful blush palette holds 4 gorgeous shades to mix and match  throughout the year for a custom blended color. Great for contouring,  shading, sculpting, and highlighting, these silky smooth blushes create a  beautiful pigmented glow. With a mixture of complimentary matte and  shimmer finishes, you can achieve a professional look every time.",blush,"4,7",9.99,powder," Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve). MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491,  CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red  6 Lake (CI 15850), Red 28 Lake (CI 45410). ","https://d3t32hsnjxo7q6.cloudfront.net/i/9afdb02a47f0a04fe1f7aa78c5a49f63_ra,w158,h184_pa,w158,h184.jpg"
269,"Pure Anada Loose Mineral Velvet Matte Blush ",pure anada,"Pure Anada Loose Mineral Velvet Matte Blush gives your cheeks a soft sweep of subtle color. Comes packaged in a 3 g sifter jar. Shade Range: ",blush,"4,5",12.0,powder," Mica, Calcium Carbonate, Iron Oxides, Ultramarines, May contain: Titanium Dioxide","https://d3t32hsnjxo7q6.cloudfront.net/i/47169d3a86232fa7eec3a0c43ed1ad06_ra,w158,h184_pa,w158,h184.jpeg"
270,Maybelline Fit Me Blush,maybelline,"Maybelline Fit Me Blush has lightweight pigments blend easily and wear evenly. It provides a natural, fade-proof cheek color that leaves skin the way it was meant to be...fresh, breathing, and natural.  For Best Results: For soft, natural look, brush along cheekbone, sweeping upward.",blush,"4,8",10.29,powder,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/53d5f825461117c0d96946e1029510b0_ra,w158,h184_pa,w158,h184.png"
271,Pure Anada Pressed Mineral Cheek Colour Pan,pure anada,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!    You’ll love the silky texture and longevity of these highly wearable cheek colors.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette!  Shades:",blush,"4,4",12.0,powder," Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural","https://d3t32hsnjxo7q6.cloudfront.net/i/43071cd57ecffc55c1e0bff29278c3a7_ra,w158,h184_pa,w158,h184.jpeg"
272,Milani Rose Powder Blush,milani,"Now this is a blush that deserves to be seen! Gorgeous in the compact, even prettier on cheeks, this petal soft, natural-finish powder shapes, contours and highlights. Streaks? Never. Easy to use? Always. In ultra-flattering shades that you just can’t live without.Features:Real rose petals are crushed and micro-milled into the powder to naturally enhance every skin toneEasy to use, streak-free, shapes & contoursSuitable for all skin typesMade in ItalyStreak-freeApplication: Glide a brush through the color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow. ",blush,"4,6",9.99,powder,"  Talc, Synthetic Wax, Aluminum Starch, Octenylsuccinate, Hydoxylated Lanolin, Isopropyl Lanoate, Petrolatum, Cyclomethicone,, Lanolin Alcohol, Cetyl Actate, Acetylated Lanolin Alcohol, Methylparabne, Proprylparaben. +/- May Contain: Synthetic Flourphlogopite, Mica, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Red 28 (CI 45410), Red 36 (CI 12085), Blue 1 (CI 42090), Carmine (CI 75470), Ultamarines (CI 77007), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742). ","https://d3t32hsnjxo7q6.cloudfront.net/i/4c9db52b5d1cf54fe74fc60b00ffdaa1_ra,w158,h184_pa,w158,h184.png"
273,Milani Baked Blush,milani,"This silky blush with benefits can be used so many ways. It shapes, it contours, it highlights. Sunbaked on Italian terracotta tiles, it’s buildable from sheer to vibrant. Yes, it adds a cheeky pop of colour to your complexion. Radiance and warmth, too.Features:Multi-purpose: shapes, contours and highlights cheeksEasy to use for a perfect radiant finishMirror & brush applicator includedStreak-freeBuildable from sheer to vibrantApplication: Glide brush through color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow.",blush,"4,7",7.99,powder," Talc, Mica, Glyceryl Ethylhexanoate/Stearate/Adipate, Dimethicone, Octyldodecyl Stearoyl Stearate, Isopropyl Myristate, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Sorbitan Stearate, Zea Mays (Corn) Starch, Lauroyl Lysine, Magnesium Aluminum Silicate, Cetearyl Ethylhexanoate, Sodium Dehydroacetate, Nylon-12, Imidazolidinyl Urea, Methylparaben, Silica, Ethylparaben, Propylparaben, Butylparaben, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxide (CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Yellow 6 (CI 15985), Carmine (CI 75470), Ultramarines (CI 77007). Shade Range: ","https://d3t32hsnjxo7q6.cloudfront.net/i/4ae353dcae46e9b97c4915566fc9190a_ra,w158,h184_pa,w158,h184.png"
274,Cargo Cosmetics Blush,cargo cosmetics,"A favorite with make-up artists Cargo's blendable and easy to wear blush  offers a stunning array of shades from ranging from delicate neutrals to  vibrant corals and pinks. Cargo blush is created with a moist and sheer  powder formulation that glides easily over the skin for a beautiful,  natural flush. The silky smooth texture layers well for added intensity  as desired.  The pro formulation also offers longwearing and stay true  color. Generously packaged in Cargo's oversized signature tin allowing for  easy access with professional brushes.     Features: Silky smooth texture that layer well for added intensity as desiredLongwearing and stay true colorGenerously packaged in Cargo's oversized signature tin allowing for easy access with professional brushesShade Range: Cargo Cosmetics Blush is one of our 10 Makeup Must Haves.  See the full list on The Well.  ",blush,"4,8",26.0,powder," Talc, Zinc Stearate, Boron Nitride, Octyldodecyl Stearate, Octyldodecyl  Stearoyl Stearate, Phenoxyethanol, Silica, Tocopheryl Acetate, Caprylyl  Glycol, Carthamus Tinctorius Seed Oil, Sorbic Acid, Aloe Barbadensis  Leaf Extract. May Contain (+/-): CI 77019 (Mica), CI 77891  (Titanium Dioxide), CI 15850 (Red 7 Lake), CI 15850 (Red 6 Lake), CI  15985 (Yellow 6 Lake), CI 77491 (Iron Oxides), CI 77499 (Iron Oxides),  CI 77492 (Iron Oxides), CI 77742 (Manganese Violet), CI 77007  (Ultramarines).  ","https://d3t32hsnjxo7q6.cloudfront.net/i/b684853d1ee1ffd6125cdbb0308cb9c7_ra,w158,h184_pa,w158,h184.jpeg"
275,Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush in Rose,physicians formula,"Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush is an exotic blush infused with 100% Pure Argan Oil.Features: Argan  oil that help transform skin, smoothing fine lines, brightening dull  skin and renewing suppleness, helping to enhance skin's youthful glowHypoallergenicGluten & Paraben freeNon-comedogenicDermatologist approvedDirections: Sweep  brush over entire palette to evenly blend colors.  Tap excess powder  from brush before applying.  Brush over cheekbones to define and contour  or apply right below cheekbones for a more defined and dramatic look.",blush,5,15.99,powder," Talc,  Mica, Isostearyl Neopentanoate, Argania Spinosa (Argan) Kernel Oil,  Polybutene, Ascorbyl Palmitate, C12-15 Alkyl Benzoate, Calcium Sodium  Borosilicate, Citric Acid, Fragrance, Glyceryl Oleate, Glyceryl  Stearate, Isopropyl Isostearate, Lecithin, Tin Oxide, Tocopherol,  Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Iron  Oxides, Titanium Dioxide, Red 6, Red 7, Ultramarines, Yellow 5 Lake.","https://d3t32hsnjxo7q6.cloudfront.net/i/7c674b3490001af91546b73c5fc45f94_ra,w158,h184_pa,w158,h184.jpg"
